Account,Organization,Program,Transaction Date,Type,Document,Description,Commit Type,Fund,Column1,Column2,Activity Date,Field,Amount,Increase/Decrease,FY,Account Category,Account Desc
101111,31230,103,12/11/2020 12:35,R03,F0118081,Increase support revenue budget,U,139020,,,12/11/2020 11:00,OBD,134589,+,2021,Revenue,Grad Res Tuition
101111,31230,103,11/30/2020 20:24,CHS1,F0117791,IMBA Resident Tuition,U,139020,,,11/30/2020 23:59,YTD,693.96,+,2021,Revenue,Grad Res Tuition
101111,31230,103,11/30/2020 20:23,CHS1,F0117788,IMBA Resident Tuition,U,139020,,,11/30/2020 23:59,YTD,231.32,+,2021,Revenue,Grad Res Tuition
101111,31230,103,11/30/2020 20:23,CHS1,F0117786,IMBA Resident Tuition,U,139020,,,11/30/2020 23:59,YTD,231.32,+,2021,Revenue,Grad Res Tuition
101111,31230,103,10/8/2020 20:00,CHS1,F0116462,IMBA Program,U,139020,,,10/8/2020 23:59,YTD,-1393,-,2021,Revenue,Grad Res Tuition
101111,31230,103,10/8/2020 20:00,CHS1,F0116462,IMBA Program - posting error,U,139020,,,10/8/2020 23:59,YTD,-1393,-,2021,Revenue,Grad Res Tuition
101111,31230,103,10/8/2020 20:00,CHS1,F0116462,IMBA Program - corr,U,139020,,,10/8/2020 23:59,YTD,1393,+,2021,Revenue,Grad Res Tuition
101111,31230,103,10/8/2020 20:00,CHS1,F0116462,IMBA Program,U,139020,,,10/8/2020 23:59,YTD,4786,+,2021,Revenue,Grad Res Tuition
101111,31230,103,9/30/2020 20:01,CHS1,F0116308,IMBA Program,U,139020,,,9/30/2020 23:59,YTD,-3393,-,2021,Revenue,Grad Res Tuition
101111,31230,103,9/11/2020 20:02,CHS1,F0115829,IMBA Program,U,139020,,,9/11/2020 23:59,YTD,-3393,-,2021,Revenue,Grad Res Tuition
101111,31230,103,9/10/2020 10:35,R03,F0115756,Reverse F0115630,U,139020,,,9/10/2020 10:00,OBD,-42100,-,2021,Revenue,Grad Res Tuition
101111,31230,103,9/10/2020 10:35,R03,F0115755,Correct F0115630,U,139020,,,9/10/2020 10:00,OBD,42100,+,2021,Revenue,Grad Res Tuition
101111,31230,103,9/7/2020 19:59,CHS1,F0115663,IMBA Program,U,139020,,,9/7/2020 23:59,YTD,-3393,-,2021,Revenue,Grad Res Tuition
101111,31230,103,9/4/2020 12:35,R03,F0115630,Establish IMBA FY20-21 Budget,U,139020,,,9/4/2020 11:00,OBD,42100,+,2021,Revenue,Grad Res Tuition
101111,31230,103,9/1/2020 19:56,CHS1,F0115537,IMBA Resident Tuition,U,139020,,,9/1/2020 23:59,YTD,462.64,+,2021,Revenue,Grad Res Tuition
101111,31230,103,8/31/2020 14:35,JE16,F0115488,Move Rev to corr acct code,U,213901,,,8/31/2020 14:00,YTD,-127237.5,-,2021,Revenue,Grad Res Tuition
101111,31230,103,8/28/2020 9:44,JE16,J0147469,Reversal of F0115394,U,213901,,,8/28/2020 9:23,YTD,-127237.5,-,2021,Revenue,Grad Res Tuition
101111,31230,103,8/27/2020 16:35,JE16,F0115394,Move Rev to corr acct code,U,213901,,,8/27/2020 15:00,YTD,127237.5,+,2021,Revenue,Grad Res Tuition
101111,31230,103,8/24/2020 20:14,CHS1,F0115245,IMBA Resident Tuition,U,139020,,,8/22/2020 23:59,YTD,231.32,+,2021,Revenue,Grad Res Tuition
101111,31230,103,8/18/2020 20:20,CHS1,F0115042,IMBA Program,U,213901,,,8/18/2020 23:59,YTD,-5089.5,-,2021,Revenue,Grad Res Tuition
101111,31230,103,8/18/2020 20:20,CHS1,F0115042,IMBA Program,U,139020,,,8/18/2020 23:59,YTD,-3393,-,2021,Revenue,Grad Res Tuition
101111,31230,103,8/17/2020 20:14,CHS1,F0114968,IMBA Program,U,139020,,,8/16/2020 23:59,YTD,6786,+,2021,Revenue,Grad Res Tuition
101111,31230,103,8/17/2020 20:14,CHS1,F0114968,IMBA Program,U,213901,,,8/16/2020 23:59,YTD,10179,+,2021,Revenue,Grad Res Tuition
101111,31230,103,8/13/2020 20:05,CHS1,F0114901,IMBA Res Other Tui,U,139020,,,8/13/2020 23:59,YTD,23132,+,2021,Revenue,Grad Res Tuition
101111,31230,103,8/11/2020 20:14,CHS1,F0114833,IMBA Resident Tuition,U,139020,,,8/11/2020 23:59,YTD,-693.96,-,2021,Revenue,Grad Res Tuition
101111,31230,103,8/11/2020 20:14,CHS1,F0114833,IMBA Resident Tuition,U,139020,,,8/11/2020 23:59,YTD,693.96,+,2021,Revenue,Grad Res Tuition
101111,31230,103,8/7/2020 9:23,CHS1,F0114435,IMBA Program,U,139020,,,8/6/2020 23:59,YTD,10179,+,2021,Revenue,Grad Res Tuition
101111,31230,103,8/7/2020 9:23,CHS1,F0114435,IMBA Program,U,213901,,,8/6/2020 23:59,YTD,15268.5,+,2021,Revenue,Grad Res Tuition
101111,31230,103,8/7/2020 9:23,CHS1,F0114434,IMBA Program,U,139020,,,8/6/2020 23:59,YTD,10179,+,2021,Revenue,Grad Res Tuition
101111,31230,103,8/7/2020 9:23,CHS1,F0114434,IMBA Program,U,213901,,,8/6/2020 23:59,YTD,15268.5,+,2021,Revenue,Grad Res Tuition
101111,31230,103,8/4/2020 19:38,CHS1,F0114052,IMBA Program,U,139020,,,8/4/2020 23:59,YTD,61074,+,2021,Revenue,Grad Res Tuition
101111,31230,103,8/4/2020 19:38,CHS1,F0114052,IMBA Program,U,213901,,,8/4/2020 23:59,YTD,91611,+,2021,Revenue,Grad Res Tuition
101111,31230,103,7/20/2020 19:36,CHS1,F0113531,IMBA Resident Tuition,U,139020,,,7/20/2020 23:59,YTD,-693.96,-,2021,Revenue,Grad Res Tuition
101111,31230,103,7/10/2020 19:38,CHS1,F0113255,IMBA Res Other Tui,U,139020,,,7/10/2020 23:59,YTD,17349,+,2021,Revenue,Grad Res Tuition
10111X,31230,101,4/16/2021 12:35,R03,F0121446,Reverse F0120895,U,125520,,,4/16/2021 12:00,OBD,3818,+,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
10111X,31230,101,4/16/2021 12:35,R03,F0121444,Decrease for scholarship,U,125510,,,4/16/2021 12:00,OBD,-951,-,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
10111X,31230,101,4/16/2021 12:35,R03,F0121444,Decrease for scholarship,U,125520,,,4/16/2021 12:00,OBD,-63,-,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
10111X,31230,101,4/16/2021 12:35,R03,F0121444,Decrease for scholarship,U,141068,,,4/16/2021 12:00,OBD,-1328,-,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
10111X,31230,101,4/16/2021 12:35,R03,F0121443,Correct F0120895,U,125520,,,4/16/2021 12:00,OBD,-3818,-,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
10111X,31230,101,3/29/2021 16:35,R03,F0120895,Descrease for scholarship,U,125520,,,3/29/2021 16:00,OBD,-3818,-,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
10111X,31230,101,7/31/2020 10:35,R03,F0113885,FY21 Est Bgt BFC Diff Tuit 101,U,141069,,,7/31/2020 9:00,OBD,15406,+,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
10111X,31230,101,7/31/2020 10:35,R03,F0113885,FY21 Est Bgt MSCSIS Diff Tuit 101,U,125512,,,7/31/2020 9:00,OBD,2208,+,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
10111X,31230,101,7/31/2020 10:35,R03,F0113885,FY21 Est Bgt MSFIN Diff Tuit 101,U,141072,,,7/31/2020 9:00,OBD,73600,+,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
10111X,31230,101,7/31/2020 10:35,R03,F0113885,FY21 Est Bgt MSBAN Diff Tuit 101,U,141071,,,7/31/2020 9:00,OBD,767650,+,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
10111X,31230,101,7/31/2020 10:35,R03,F0113885,FY21 Est Bgt PMBA Diff Tuit 101,U,125510,,,7/31/2020 9:00,OBD,142685,+,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
10111X,31230,101,7/31/2020 10:35,R03,F0113885,FY21 Est Bgt OMBA Diff Tuit 101,U,141068,,,7/31/2020 9:00,OBD,1555382,+,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
10111X,31230,101,7/31/2020 10:35,R03,F0113885,FY21 Est Bgt MSA Diff Tuit 101,U,125520,,,7/31/2020 9:00,OBD,150976,+,2021,Dif Tuition Revenue-Resident,Dif Tuition  Reporting - Resident
101210,31200,103,6/8/2021 19:38,CHS1,F0123339,Horatio Alger Non-Res Tuition,U,139021,,,6/8/2021 23:59,YTD,8930.08,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/20/2021 19:47,CHS1,F0122601,Horatio Alger Non-Res Tuition,U,139021,,,5/20/2021 23:59,YTD,816.06,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/19/2021 20:05,CHS1,F0122535,Horatio Alger Non-Res Tuition,U,139021,,,5/19/2021 23:59,YTD,-816.06,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/14/2021 19:59,CHS1,F0122380,Horatio Alger Non-Res Tuition,U,139021,,,5/14/2021 23:59,YTD,1632.12,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/13/2021 19:53,CHS1,F0122344,Horatio Alger Non-Res Tuition,U,139021,,,5/13/2021 23:59,YTD,-300.2,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/13/2021 19:53,CHS1,F0122344,Horatio Alger Non-Res Tuition,U,139021,,,5/13/2021 23:59,YTD,1116.26,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/12/2021 15:19,CHS1,F0122272,Horatio Alger Non-Res Tuition,U,139021,,,5/12/2021 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/11/2021 19:47,CHS1,F0122239,Horatio Alger Non-Res Tuition,U,139021,,,5/11/2021 23:59,YTD,816.06,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/10/2021 19:56,CHS1,F0122176,Horatio Alger Non-Res Tuition,U,139021,,,5/10/2021 23:59,YTD,-816.06,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/7/2021 19:56,CHS1,F0122100,Horatio Alger Non-Res Tuition,U,139021,,,5/7/2021 23:59,YTD,816.06,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/6/2021 19:52,CHS1,F0122061,Horatio Alger Non-Res Tuition,U,139021,,,5/6/2021 23:59,YTD,816.06,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/5/2021 19:50,CHS1,F0122020,Horatio Alger Non-Res Tuition,U,139021,,,5/5/2021 23:59,YTD,5712.42,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/4/2021 19:47,CHS1,F0121997,Horatio Alger Non-Res Tuition,U,139021,,,5/4/2021 23:59,YTD,-816.06,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/4/2021 19:47,CHS1,F0121997,Horatio Alger Non-Res Tuition,U,139021,,,5/4/2021 23:59,YTD,1416.46,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/3/2021 19:54,CHS1,F0121986,Horatio Alger Non-Res Tuition,U,139021,,,5/3/2021 23:59,YTD,-300.2,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/3/2021 19:54,CHS1,F0121986,Horatio Alger Non-Res Tuition,U,139021,,,5/3/2021 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,5/3/2021 19:53,CHS1,F0121981,Horatio Alger Non-Res Tuition,U,139021,,,5/3/2021 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/30/2021 23:47,CHS1,F0121951,Horatio Alger Non-Res Tuition,U,139021,,,4/30/2021 23:59,YTD,-816.06,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/30/2021 23:47,CHS1,F0121951,Horatio Alger Non-Res Tuition,U,139021,,,4/30/2021 23:59,YTD,816.06,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/30/2021 19:56,CHS1,F0121907,Horatio Alger Non-Res Tuition,U,139021,,,4/30/2021 23:59,YTD,-816.06,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/30/2021 19:56,CHS1,F0121907,Horatio Alger Non-Res Tuition,U,139021,,,4/30/2021 23:59,YTD,816.06,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/28/2021 19:50,CHS1,F0121822,Horatio Alger Non-Res Tuition,U,139021,,,4/28/2021 23:59,YTD,1116.26,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/27/2021 19:44,CHS1,F0121780,Horatio Alger Non-Res Tuition,U,139021,,,4/27/2021 23:59,YTD,816.06,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/26/2021 19:50,CHS1,F0121756,Horatio Alger Non-Res Tuition,U,139021,,,4/26/2021 23:59,YTD,-816.06,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/26/2021 19:50,CHS1,F0121756,Horatio Alger Non-Res Tuition,U,139021,,,4/26/2021 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/26/2021 19:50,CHS1,F0121756,Horatio Alger Non-Res Tuition,U,139021,,,4/26/2021 23:59,YTD,1116.26,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/26/2021 19:50,CHS1,F0121756,Horatio Alger Non-Res Tuition,U,139021,,,4/26/2021 23:59,YTD,816.06,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/23/2021 19:54,CHS1,F0121727,Horatio Alger Non-Res Tuition,U,139021,,,4/23/2021 23:59,YTD,816.06,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/23/2021 19:53,CHS1,F0121687,Horatio Alger Non-Res Tuition,U,139021,,,4/23/2021 23:59,YTD,-816.06,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/23/2021 19:53,CHS1,F0121687,Horatio Alger Non-Res Tuition,U,139021,,,4/23/2021 23:59,YTD,1416.46,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/22/2021 20:36,CHS1,F0121659,Horatio Alger Non-Res Tuition,U,139021,,,4/22/2021 23:59,YTD,1116.26,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/22/2021 20:35,CHS1,F0121654,Horatio Alger Non-Res Tuition,U,139021,,,4/22/2021 23:59,YTD,1116.26,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/22/2021 20:35,CHS1,F0121653,Horatio Alger Non-Res Tuition,U,139021,,,4/22/2021 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,4/22/2021 20:33,CHS1,F0121642,Horatio Alger Non-Res Tuition,U,139021,,,4/22/2021 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,1/18/2021 20:11,CHS1,F0118835,Horatio Alger Non-Res Tuition,U,139021,,,1/18/2021 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,1/7/2021 20:02,CHS1,F0118542,Horatio Alger Non-Res Tuition,U,139021,,,1/7/2021 23:59,YTD,600.4,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,1/6/2021 20:01,CHS1,F0118512,Horatio Alger Non-Res Tuition,U,139021,,,1/6/2021 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,1/5/2021 20:05,CHS1,F0118472,Horatio Alger Non-Res Tuition,U,139021,,,1/5/2021 23:59,YTD,-300.2,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,1/4/2021 20:09,CHS1,F0118445,Horatio Alger Non-Res Tuition,U,139021,,,1/4/2021 23:59,YTD,-8705.8,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,1/4/2021 20:09,CHS1,F0118445,Horatio Alger Non-Res Tuition,U,139021,,,1/4/2021 23:59,YTD,8705.8,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,12/16/2020 19:59,CHS1,F0118205,Horatio Alger Non-Res Tuition,U,139021,,,12/16/2020 23:59,YTD,-300.2,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,12/16/2020 19:59,CHS1,F0118205,Horatio Alger Non-Res Tuition,U,139021,,,12/16/2020 23:59,YTD,600.4,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,12/15/2020 20:02,CHS1,F0118176,Horatio Alger Non-Res Tuition,U,139021,,,12/15/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,12/14/2020 19:59,CHS1,F0118143,Horatio Alger Non-Res Tuition,U,139021,,,12/14/2020 23:59,YTD,-300.2,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,12/14/2020 19:59,CHS1,F0118143,Horatio Alger Non-Res Tuition,U,139021,,,12/14/2020 23:59,YTD,900.6,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,12/14/2020 16:44,CHS1,F0118113,Horatio Alger Non-Res Tuition,U,139021,,,12/12/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,12/11/2020 19:56,CHS1,F0118073,Horatio Alger Non-Res Tuition,U,139021,,,12/11/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,12/8/2020 19:56,CHS1,F0117993,Horatio Alger Non-Res Tuition,U,139021,,,12/8/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,12/7/2020 19:56,CHS1,F0117954,Horatio Alger Non-Res Tuition,U,139021,,,12/7/2020 23:59,YTD,6304.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31230,103,9/22/2020 14:35,R03,F0116068,Reverse F0115987,U,139020,,,9/22/2020 14:00,OBD,-46126,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,9/22/2020 14:35,R03,F0116065,Correct F0115987,U,139021,,,9/22/2020 14:00,OBD,46126,+,2021,Revenue,UG Non-Resident Tuition
101210,31230,103,9/18/2020 16:35,R03,F0115987,Establish HA FY20-21 Budget,U,139020,,,9/18/2020 16:00,OBD,46126,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/14/2020 20:11,CHS1,F0114945,Horatio Alger Non-Res Tuition,U,139021,,,8/14/2020 23:59,YTD,-300.2,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/13/2020 20:05,CHS1,F0114903,Horatio Alger Non-Res Tuition,U,139021,,,8/13/2020 23:59,YTD,-300.2,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/13/2020 20:05,CHS1,F0114901,Horatio Alger Non-Res Tuition,U,139021,,,8/13/2020 23:59,YTD,-300.2,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/11/2020 20:14,CHS1,F0114819,Horatio Alger Non-Res Tuition,U,139021,,,8/11/2020 23:59,YTD,-300.2,-,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/10/2020 20:27,CHS1,F0114807,Horatio Alger Non-Res Tuition,U,139021,,,8/10/2020 23:59,YTD,600.4,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/10/2020 20:26,CHS1,F0114806,Horatio Alger Non-Res Tuition,U,139021,,,8/10/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/10/2020 20:26,CHS1,F0114793,Horatio Alger Non-Res Tuition,U,139021,,,8/10/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:23,CHS1,F0114427,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:22,CHS1,F0114426,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,600.4,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:22,CHS1,F0114425,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:22,CHS1,F0114423,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:22,CHS1,F0114422,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:22,CHS1,F0114420,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:22,CHS1,F0114419,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:21,CHS1,F0114417,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:21,CHS1,F0114416,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,600.4,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:21,CHS1,F0114415,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:21,CHS1,F0114414,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,600.4,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:21,CHS1,F0114413,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,900.6,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:21,CHS1,F0114412,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:21,CHS1,F0114409,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,1200.8,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:20,CHS1,F0114405,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,600.4,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:20,CHS1,F0114404,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,300.2,+,2021,Revenue,UG Non-Resident Tuition
101210,31200,103,8/7/2020 9:20,CHS1,F0114403,Horatio Alger Non-Res Tuition,U,139021,,,8/6/2020 23:59,YTD,900.6,+,2021,Revenue,UG Non-Resident Tuition
